bundle,graph_similarity_score
bundle_001,27.574737099144304
bundle_003,29.025849633700247
bundle_005,52.83901843846395
bundle_007,34.77415405627195
bundle_009,38.991152898905426
bundle_010,40.34191575003985
bundle_011,49.34293185975815
bundle_013,30.193699042909557
bundle_014,38.855575169721256
bundle_015,33.38893358860356
bundle_016,20.263286157165183
bundle_017,40.59726565743068
bundle_018,42.291826400754694
bundle_019,23.861770405267215
bundle_020,48.507479714278766
