Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
relationship,relationship--41381446-5a55-4f3e-96ad-de827a16f247,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--68384cbb-fa78-4b1e-959e-97187eb4b2d5,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--29f01925-4f95-4db5-9b63-95e49fdd6b62,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--c596d398-46e6-412a-ae60-51f7c98e25f9,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--4b3e34ba-20bf-4bfb-af8f-550cb05ace9a,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--3a1bfd4e-5ed5-4dc5-94f6-739e20db1883,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--a045f805-0ac1-475e-8678-645d5b91b815,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--05e6a56b-25b1-4080-8371-d73308bce41d,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--4c8f4ee1-2927-462b-933f-651b4a6ca75c,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--85339bd7-2403-456d-b492-f1a944cfb678,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--1332298c-eb61-4c4e-9d66-fb2b7b1c3bdc,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--f981733d-6092-4235-863d-b0fa0f53b0a9,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--e430bcd7-c774-4942-9f29-48665429c51b,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--838286e0-57cd-40fd-a824-c145e8201699,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--780ccd4d-0698-4259-a3ec-6bdd85005402,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
