Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
identity,identity--bd5e04d0-5efe-43e1-9a3b-17f60f8161ee,identity--a2c0f893-512d-4dff-bd00-4e7c6f78fda4,100.0
identity,identity--a2c0f893-512d-4dff-bd00-4e7c6f78fda4,identity--bd5e04d0-5efe-43e1-9a3b-17f60f8161ee,100.0
identity,identity--d39c2154-6c28-4193-94f0-4ee6a84b744c,identity--a2c0f893-512d-4dff-bd00-4e7c6f78fda4,0.0
report,report--1d6ecf14-3325-4395-b3d3-418bed7a4b48,report--844d28c1-43f7-4da8-99cc-8223912dbe12,54.21068798038514
report,report--844d28c1-43f7-4da8-99cc-8223912dbe12,report--1d6ecf14-3325-4395-b3d3-418bed7a4b48,54.21068798038514
indicator,indicator--7d706c82-df03-4f9c-809b-f7c650327d19,indicator--36684a9c-5ec2-4d90-b534-337904e92d4c,94.11764705882352
indicator,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,indicator--c2528edc-3eb6-4cee-a59d-4e7db5e628b2,94.11764705882352
indicator,indicator--bd2ff7e3-f817-489d-b859-765069d57ef4,indicator--7d706c82-df03-4f9c-809b-f7c650327d19,0.0
indicator,indicator--82f6c772-948c-475c-93f3-f93620b2f32a,indicator--7d706c82-df03-4f9c-809b-f7c650327d19,0.0
indicator,indicator--232ec417-ffb6-4fb7-a172-22b92b72c974,indicator--4d901f2b-e64b-4521-a515-6cf830828122,94.11764705882352
indicator,indicator--e69324f4-8c1e-4019-ac8c-54e8062d3706,indicator--7d706c82-df03-4f9c-809b-f7c650327d19,0.0
indicator,indicator--cbe2000c-0e17-40dd-984b-d4e79b5d24ed,indicator--7d706c82-df03-4f9c-809b-f7c650327d19,0.0
indicator,indicator--6fcf2b29-51d6-402f-9804-bf53713dab23,indicator--2077d15e-9ffc-42c6-a4a4-317885dbb6dd,94.11764705882352
indicator,indicator--569e7c22-d451-4b8b-ab8e-70571e6c7d3b,indicator--7d706c82-df03-4f9c-809b-f7c650327d19,0.0
indicator,indicator--12d735c1-3103-4043-a411-77321b5cacc7,indicator--7d706c82-df03-4f9c-809b-f7c650327d19,0.0
indicator,indicator--36684a9c-5ec2-4d90-b534-337904e92d4c,indicator--7d706c82-df03-4f9c-809b-f7c650327d19,94.11764705882352
indicator,indicator--ee5827d7-24ec-42be-861d-e72e72628557,indicator--7d706c82-df03-4f9c-809b-f7c650327d19,0.0
