Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
relationship,relationship--2264a889-9b04-47c2-815d-0ef6d9c827ac,relationship--547f1580-3e19-4f99-a692-42239cb78f16,51.42857142857144
relationship,relationship--7d7ae7bd-a0be-40c2-a438-8d52ebf04c49,relationship--d856cc06-54ec-4e0f-ac35-f0477e473826,30.877192982456137
relationship,relationship--98a63c81-3124-43f2-80b4-f1c85ad102d7,relationship--e5158363-f301-4364-a6cc-621faa2361bd,20.0
relationship,relationship--3def2476-cbac-483f-94ba-3f01aa904511,relationship--e5158363-f301-4364-a6cc-621faa2361bd,20.0
relationship,relationship--62929f58-93bc-47bd-b898-13bd79c82f03,relationship--e5158363-f301-4364-a6cc-621faa2361bd,20.0
relationship,relationship--2e992f51-961c-4384-a529-73397e86ed9e,relationship--547f1580-3e19-4f99-a692-42239cb78f16,51.42857142857144
relationship,relationship--ded6da93-8f90-4e8e-b5f3-2f009f2fd892,relationship--ef9ce3b9-6f0f-4511-b057-23f39360e710,28.444444444444443
relationship,relationship--5ebd4250-e7e4-4ef4-9d51-e582cb67202a,relationship--e5158363-f301-4364-a6cc-621faa2361bd,20.0
relationship,relationship--6ca963ca-c21b-48b8-bcb8-5245ec18ca2a,relationship--e5158363-f301-4364-a6cc-621faa2361bd,20.0
relationship,relationship--fa95ca2d-c22d-4bf9-92fc-d8d3d5d0f620,relationship--e5158363-f301-4364-a6cc-621faa2361bd,20.0
relationship,relationship--0675750e-2f7b-42ab-adf4-ed2fd65bee39,relationship--547f1580-3e19-4f99-a692-42239cb78f16,51.42857142857144
relationship,relationship--b0e66460-bd3a-4d4b-b06a-6634b061d4cf,relationship--ef9ce3b9-6f0f-4511-b057-23f39360e710,28.444444444444443
relationship,relationship--60cf5230-ee8b-4824-9b02-d23d3f914284,relationship--e5158363-f301-4364-a6cc-621faa2361bd,20.0
relationship,relationship--007603be-635f-4ec0-9591-e5e404f69f00,relationship--e5158363-f301-4364-a6cc-621faa2361bd,20.0
relationship,relationship--ff8831f5-479f-424b-9266-672adfe39895,relationship--e5158363-f301-4364-a6cc-621faa2361bd,20.0
relationship,relationship--5c4ecc93-69a3-4344-94a7-d7fb86dbfdc1,relationship--700de81b-7ca6-45f5-a161-6e44783d8642,37.647058823529406
relationship,relationship--b8d16e48-a252-444b-9f24-ef3e9daf400f,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--4664f666-f47a-407a-ae40-db53a1bf6ded,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--ee989763-76a4-44fa-ab39-7d4d59a29b8b,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--fdde8d3f-f688-4141-b0f5-8584c6c56f3a,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--674cf0cf-e4e5-430a-a2a8-3fa99ddf4037,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--f4c82953-aa3a-49eb-9a17-e55983a7ef92,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--a55d7293-5de8-47ff-8e7c-a590f4dec281,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--cd870e63-6351-4fdf-9c99-3726eeafbe85,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--d8f2ea8c-b3dd-4630-a1e0-2dbe427961b5,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--29e909ec-73c5-4176-8686-b07ea7bf809d,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--a7b19df8-fd0c-45c7-a9bf-3a22597a702f,relationship--f23d4997-6f74-4d94-ae9c-13d6a7424d1d,37.647058823529406
relationship,relationship--d267f21e-c873-45c6-9fbb-feb3ecd1efbd,relationship--f23d4997-6f74-4d94-ae9c-13d6a7424d1d,37.647058823529406
relationship,relationship--48ee3fbd-ee3d-48ca-b804-b337bc83cdea,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--dc15f7d3-0e9e-4e62-90e4-5906082fdf88,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--db2189b8-5814-4886-aab0-6a1b169c6a48,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--20894bbd-9901-45dc-9d35-8b9943736db0,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--1cb9230f-0446-45b7-85bb-31342b91a773,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--925956ae-4acd-40e7-8df6-720075c70318,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--499668b0-82f0-4d9b-ac21-e5262afee7f8,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--5be7261a-98eb-4467-a602-1b6d48774082,relationship--514b3eb2-df86-4c5b-bfab-18037e715313,37.647058823529406
relationship,relationship--3b9a1a69-f735-49a3-b808-237e522e5e45,relationship--514b3eb2-df86-4c5b-bfab-18037e715313,37.647058823529406
relationship,relationship--90ab66bf-740c-40b9-88cc-75bf12afcb4b,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--39736c40-1e2f-4fc4-a17a-6e83c8bf051e,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--09eeffff-5ad0-410a-9bd7-3224fad6e36c,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--98e8b3e0-958f-4015-9166-80148af007bd,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--3fef93cb-a1d9-48e4-a6b2-3ad637eb2c75,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--a5b1c8a8-48d7-42c4-9829-1252f3a669bf,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--ea702795-b2ff-4779-ad6b-7ed64a11043e,relationship--838286e0-57cd-40fd-a824-c145e8201699,20.0
relationship,relationship--733720d5-8ce2-43f2-a918-7d458065c369,relationship--4a7fb741-55a2-4f63-84a8-11cc120d18bf,82.46305418719213
relationship,relationship--39b4af82-8fe3-40b2-957e-f9bb353a7ecb,relationship--272ed36d-8fb2-4c76-b03b-dce29feb4185,81.42857142857143
relationship,relationship--0ba1a69a-5dd4-475e-9cd2-0919c8d32466,relationship--355e17db-3709-42cc-ad6a-f22d4ad91ff7,74.0952380952381
relationship,relationship--ef9ce3b9-6f0f-4511-b057-23f39360e710,relationship--e419ef43-f996-416c-ab32-c6319dd225dc,79.87301587301587
relationship,relationship--2a90c09b-281f-423c-87e2-8e0142bb299a,relationship--d39c4406-1f4e-408e-aa25-748885160a13,81.7989417989418
relationship,relationship--d856cc06-54ec-4e0f-ac35-f0477e473826,relationship--a40c1a80-48c4-4d8d-a631-8e4e7b1b44d2,82.30576441102757
relationship,relationship--15dbce80-c1c4-4bb3-8fd6-c50d492eeae2,relationship--010acad3-8a8a-4fdb-b88d-a27d65cabc0c,84.67532467532467
relationship,relationship--1a4d69c5-f342-401c-be92-e7a12c3bc80d,relationship--b7b341ed-2626-4820-9a0a-c5d4b16cb40b,82.76190476190476
relationship,relationship--f16f4ea0-c2f5-472f-87dd-c09ff90562e8,relationship--469e2b9e-5547-4f23-8db3-b90d2f292f0c,74.0952380952381
relationship,relationship--f30fca8c-aab0-4042-8b82-62108af0d72d,relationship--e45b95c8-9f60-4225-b1bd-f2b09917bf03,77.74436090225564
relationship,relationship--bfaf5323-af6c-4f1f-9f53-c87088f23a93,relationship--0061a14f-21e0-41e8-9695-7ae40eee08aa,73.49753694581281
relationship,relationship--dd825c79-bdbd-4031-9b0e-9935992a8917,relationship--3f7402e4-1088-4c7a-a11b-4d741fe6a8bd,82.19780219780219
relationship,relationship--547f1580-3e19-4f99-a692-42239cb78f16,relationship--2980275f-84a7-4490-b6dd-0eb6c24d7608,89.07563025210084
relationship,relationship--097bf593-b7bd-479f-957f-060ad2549c0c,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--414b85b2-55d5-4a92-887b-724e272750b3,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--4b1ef844-542d-4727-af6b-7cc7668909e6,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--a743ecc6-62be-45e7-9d41-6a27badd112b,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--79fca265-b172-424f-bf55-2a993f4fbf5e,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--3543f232-f3e2-4a32-ab4b-a76ef86e931d,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--b905c24f-d746-456a-8aff-b137ba46f90a,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--8822a015-9fda-45ea-9eba-33f9b295b353,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--50e89bf2-a19b-4fec-b711-83d85b03fb13,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--c09cc3af-8dfa-4a9b-b838-8efebc82076c,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,89.07563025210084
relationship,relationship--82b8f834-6ed6-41eb-8806-c190342174e8,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--4aa55904-c8d6-497e-8f7d-090256140ce6,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--7d9ea59b-b0d3-4d2f-a534-4c75d54e51d4,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
